Horizon,Acteur,Sim,Scénario_idx,Rang_sim,Base_rang
H100,ONG_Locales,257,2,2,2
H100,ONG_Locales,257,3,3,3
H100,Autorites,257,1,1,1
H100,Autorites,257,2,2,2
H100,Autorites,257,3,3,3
H100,Scientifiques,257,1,1,1
H100,Scientifiques,257,2,2,2
H100,Scientifiques,257,3,3,3
H100,Industriels_Finance,258,1,1,1
H100,Industriels_Finance,258,2,2,2
H100,Industriels_Finance,258,3,3,3
H100,Collectivites,258,1,1,1
H100,Collectivites,258,2,2,2
H100,Collectivites,258,3,3,3
H100,ONG_Locales,258,1,1,1
H100,ONG_Locales,258,2,2,2
H100,ONG_Locales,258,3,3,3
H100,Autorites,258,1,1,1
H100,Autorites,258,2,2,2
H100,Autorites,258,3,3,3
H100,Scientifiques,258,1,1,1
H100,Scientifiques,258,2,2,2
H100,Scientifiques,258,3,3,3
H100,Industriels_Finance,259,1,1,1
H100,Industriels_Finance,259,2,2,2
H100,Industriels_Finance,259,3,3,3
H100,Collectivites,259,1,1,1
H100,Collectivites,259,2,2,2
H100,Collectivites,259,3,3,3
H100,ONG_Locales,259,1,1,1
H100,ONG_Locales,259,2,2,2
H100,ONG_Locales,259,3,3,3
H100,Autorites,259,1,1,1
H100,Autorites,259,2,2,2
H100,Autorites,259,3,3,3
H100,Scientifiques,259,1,1,1
H100,Scientifiques,259,2,2,2
H100,Scientifiques,259,3,3,3
H100,Industriels_Finance,260,1,1,1
H100,Industriels_Finance,260,2,2,2
H100,Industriels_Finance,260,3,3,3
H100,Collectivites,260,1,1,1
H100,Collectivites,260,2,2,2
H100,Collectivites,260,3,3,3
H100,ONG_Locales,260,1,1,1
H100,ONG_Locales,260,2,2,2
H100,ONG_Locales,260,3,3,3
H100,Autorites,260,1,1,1
H100,Autorites,260,2,2,2
H100,Autorites,260,3,3,3
H100,Scientifiques,260,1,1,1
H100,Scientifiques,260,2,2,2
H100,Scientifiques,260,3,3,3
H100,Industriels_Finance,261,1,1,1
H100,Industriels_Finance,261,2,2,2
H100,Industriels_Finance,261,3,3,3
H100,Collectivites,261,1,1,1
H100,Collectivites,261,2,2,2
H100,Collectivites,261,3,3,3
H100,ONG_Locales,261,1,1,1
H100,ONG_Locales,261,2,2,2
H100,ONG_Locales,261,3,3,3
H100,Autorites,261,1,1,1
H100,Autorites,261,2,2,2
H100,Autorites,261,3,3,3
H100,Scientifiques,261,1,1,1
H100,Scientifiques,261,2,2,2
H100,Scientifiques,261,3,3,3
H100,Industriels_Finance,262,1,1,1
H100,Industriels_Finance,262,2,2,2
H100,Industriels_Finance,262,3,3,3
H100,Collectivites,262,1,1,1
H100,Collectivites,262,2,2,2
H100,Collectivites,262,3,3,3
H100,ONG_Locales,262,1,1,1
H100,ONG_Locales,262,2,2,2
H100,ONG_Locales,262,3,3,3
H100,Autorites,262,1,1,1
H100,Autorites,262,2,2,2
H100,Autorites,262,3,3,3
H100,Scientifiques,262,1,1,1
H100,Scientifiques,262,2,2,2
H100,Scientifiques,262,3,3,3
H100,Industriels_Finance,263,1,1,1
H100,Industriels_Finance,263,2,2,2
H100,Industriels_Finance,263,3,3,3
H100,Collectivites,263,1,1,1
H100,Collectivites,263,2,2,2
H100,Collectivites,263,3,3,3
H100,ONG_Locales,263,1,1,1
H100,ONG_Locales,263,2,2,2
H100,ONG_Locales,263,3,3,3
H100,Autorites,263,1,1,1
H100,Autorites,263,2,2,2
H100,Autorites,263,3,3,3
H100,Scientifiques,263,1,1,1
H100,Scientifiques,263,2,2,2
H100,Scientifiques,263,3,3,3
H100,Industriels_Finance,264,1,1,1
H100,Industriels_Finance,264,2,2,2
H100,Industriels_Finance,264,3,3,3
H100,Collectivites,264,1,1,1
H100,Collectivites,264,2,2,2
H100,Collectivites,264,3,3,3
H100,ONG_Locales,264,1,1,1
H100,ONG_Locales,264,2,2,2
H100,ONG_Locales,264,3,3,3
H100,Autorites,264,1,1,1
H100,Autorites,264,2,2,2
H100,Autorites,264,3,3,3
H100,Scientifiques,264,1,1,1
H100,Scientifiques,264,2,2,2
H100,Scientifiques,264,3,3,3
H100,Industriels_Finance,265,1,1,1
H100,Industriels_Finance,265,2,2,2
H100,Industriels_Finance,265,3,3,3
H100,Collectivites,265,1,1,1
H100,Collectivites,265,2,2,2
H100,Collectivites,265,3,3,3
H100,ONG_Locales,265,1,1,1
H100,ONG_Locales,265,2,2,2
H100,ONG_Locales,265,3,3,3
H100,Autorites,265,1,1,1
H100,Autorites,265,2,2,2
H100,Autorites,265,3,3,3
H100,Scientifiques,265,1,1,1
H100,Scientifiques,265,2,2,2
H100,Scientifiques,265,3,3,3
H100,Industriels_Finance,266,1,1,1
H100,Industriels_Finance,266,2,2,2
H100,Industriels_Finance,266,3,3,3
H100,Collectivites,266,1,1,1
H100,Collectivites,266,2,2,2
H100,Collectivites,266,3,3,3
H100,ONG_Locales,266,1,1,1
H100,ONG_Locales,266,2,2,2
H100,ONG_Locales,266,3,3,3
H100,Autorites,266,1,1,1
H100,Autorites,266,2,2,2
H100,Autorites,266,3,3,3
H100,Scientifiques,266,1,1,1
H100,Scientifiques,266,2,2,2
H100,Scientifiques,266,3,3,3
H100,Industriels_Finance,267,1,1,1
H100,Industriels_Finance,267,2,2,2
H100,Industriels_Finance,267,3,3,3
H100,Collectivites,267,1,1,1
H100,Collectivites,267,2,2,2
H100,Collectivites,267,3,3,3
H100,ONG_Locales,267,1,1,1
H100,ONG_Locales,267,2,2,2
H100,ONG_Locales,267,3,3,3
H100,Autorites,267,1,1,1
H100,Autorites,267,2,2,2
H100,Autorites,267,3,3,3
H100,Scientifiques,267,1,1,1
H100,Scientifiques,267,2,2,2
H100,Scientifiques,267,3,3,3
H100,Industriels_Finance,268,1,1,1
H100,Industriels_Finance,268,2,2,2
H100,Industriels_Finance,268,3,3,3
H100,Collectivites,268,1,1,1
H100,Collectivites,268,2,2,2
H100,Collectivites,268,3,3,3
H100,ONG_Locales,268,1,1,1
H100,ONG_Locales,268,2,2,2
H100,ONG_Locales,268,3,3,3
H100,Autorites,268,1,1,1
H100,Autorites,268,2,2,2
H100,Autorites,268,3,3,3
H100,Scientifiques,268,1,1,1
H100,Scientifiques,268,2,2,2
H100,Scientifiques,268,3,3,3
H100,Industriels_Finance,269,1,1,1
H100,Industriels_Finance,269,2,2,2
H100,Industriels_Finance,269,3,3,3
H100,Collectivites,269,1,1,1
H100,Collectivites,269,2,2,2
H100,Collectivites,269,3,3,3
H100,ONG_Locales,269,1,1,1
H100,ONG_Locales,269,2,2,2
H100,ONG_Locales,269,3,3,3
H100,Autorites,269,1,1,1
H100,Autorites,269,2,2,2
H100,Autorites,269,3,3,3
H100,Scientifiques,269,1,1,1
H100,Scientifiques,269,2,2,2
H100,Scientifiques,269,3,3,3
H100,Industriels_Finance,270,1,1,1
H100,Industriels_Finance,270,2,2,2
H100,Industriels_Finance,270,3,3,3
H100,Collectivites,270,1,1,1
H100,Collectivites,270,2,2,2
H100,Collectivites,270,3,3,3
H100,ONG_Locales,270,1,1,1
H100,ONG_Locales,270,2,2,2
H100,ONG_Locales,270,3,3,3
H100,Autorites,270,1,1,1
H100,Autorites,270,2,2,2
H100,Autorites,270,3,3,3
H100,Scientifiques,270,1,1,1
H100,Scientifiques,270,2,2,2
H100,Scientifiques,270,3,3,3
H100,Industriels_Finance,271,1,1,1
H100,Industriels_Finance,271,2,2,2
H100,Industriels_Finance,271,3,3,3
H100,Collectivites,271,1,1,1
H100,Collectivites,271,2,2,2
H100,Collectivites,271,3,3,3
H100,ONG_Locales,271,1,1,1
H100,ONG_Locales,271,2,2,2
H100,ONG_Locales,271,3,3,3
H100,Autorites,271,1,1,1
H100,Autorites,271,2,2,2
H100,Autorites,271,3,3,3
H100,Scientifiques,271,1,1,1
H100,Scientifiques,271,2,2,2
H100,Scientifiques,271,3,3,3
H100,Industriels_Finance,272,1,1,1
H100,Industriels_Finance,272,2,2,2
H100,Industriels_Finance,272,3,3,3
H100,Collectivites,272,1,1,1
H100,Collectivites,272,2,2,2
H100,Collectivites,272,3,3,3
H100,ONG_Locales,272,1,1,1
H100,ONG_Locales,272,2,2,2
H100,ONG_Locales,272,3,3,3
H100,Autorites,272,1,1,1
H100,Autorites,272,2,2,2
H100,Autorites,272,3,3,3
H100,Scientifiques,272,1,1,1
H100,Scientifiques,272,2,2,2
H100,Scientifiques,272,3,3,3
H100,Industriels_Finance,273,1,1,1
H100,Industriels_Finance,273,2,2,2
H100,Industriels_Finance,273,3,3,3
H100,Collectivites,273,1,1,1
H100,Collectivites,273,2,2,2
H100,Collectivites,273,3,3,3
H100,ONG_Locales,273,1,1,1
H100,ONG_Locales,273,2,2,2
H100,ONG_Locales,273,3,3,3
H100,Autorites,273,1,1,1
H100,Autorites,273,2,2,2
H100,Autorites,273,3,3,3
H100,Scientifiques,273,1,1,1
H100,Scientifiques,273,2,2,2
H100,Scientifiques,273,3,3,3
H100,Industriels_Finance,274,1,1,1
H100,Industriels_Finance,274,2,2,2
H100,Industriels_Finance,274,3,3,3
H100,Collectivites,274,1,1,1
H100,Collectivites,274,2,2,2
H100,Collectivites,274,3,3,3
H100,ONG_Locales,274,1,1,1
H100,ONG_Locales,274,2,2,2
H100,ONG_Locales,274,3,3,3
H100,Autorites,274,1,1,1
H100,Autorites,274,2,2,2
H100,Autorites,274,3,3,3
H100,Scientifiques,274,1,1,1
H100,Scientifiques,274,2,2,2
H100,Scientifiques,274,3,3,3
H100,Industriels_Finance,275,1,1,1
H100,Industriels_Finance,275,2,2,2
H100,Industriels_Finance,275,3,3,3
H100,Collectivites,275,1,1,1
H100,Collectivites,275,2,2,2
H100,Collectivites,275,3,3,3
H100,ONG_Locales,275,1,1,1
H100,ONG_Locales,275,2,2,2
H100,ONG_Locales,275,3,3,3
H100,Autorites,275,1,1,1
H100,Autorites,275,2,2,2
H100,Autorites,275,3,3,3
H100,Scientifiques,275,1,1,1
H100,Scientifiques,275,2,2,2
H100,Scientifiques,275,3,3,3
H100,Industriels_Finance,276,1,1,1
H100,Industriels_Finance,276,2,2,2
H100,Industriels_Finance,276,3,3,3
H100,Collectivites,276,1,1,1
H100,Collectivites,276,2,2,2
H100,Collectivites,276,3,3,3
H100,ONG_Locales,276,1,1,1
H100,ONG_Locales,276,2,2,2
H100,ONG_Locales,276,3,3,3
H100,Autorites,276,1,1,1
H100,Autorites,276,2,2,2
H100,Autorites,276,3,3,3
H100,Scientifiques,276,1,1,1
H100,Scientifiques,276,2,2,2
H100,Scientifiques,276,3,3,3
H100,Industriels_Finance,277,1,1,1
H100,Industriels_Finance,277,2,2,2
H100,Industriels_Finance,277,3,3,3
H100,Collectivites,277,1,1,1
H100,Collectivites,277,2,2,2
H100,Collectivites,277,3,3,3
H100,ONG_Locales,277,1,1,1
H100,ONG_Locales,277,2,2,2
H100,ONG_Locales,277,3,3,3
H100,Autorites,277,1,1,1
H100,Autorites,277,2,2,2
H100,Autorites,277,3,3,3
H100,Scientifiques,277,1,1,1
H100,Scientifiques,277,2,2,2
H100,Scientifiques,277,3,3,3
H100,Industriels_Finance,278,1,1,1
H100,Industriels_Finance,278,2,2,2
H100,Industriels_Finance,278,3,3,3
H100,Collectivites,278,1,1,1
H100,Collectivites,278,2,2,2
H100,Collectivites,278,3,3,3
H100,ONG_Locales,278,1,1,1
H100,ONG_Locales,278,2,2,2
H100,ONG_Locales,278,3,3,3
H100,Autorites,278,1,1,1
H100,Autorites,278,2,2,2
H100,Autorites,278,3,3,3
H100,Scientifiques,278,1,1,1
H100,Scientifiques,278,2,2,2
H100,Scientifiques,278,3,3,3
H100,Industriels_Finance,279,1,1,1
H100,Industriels_Finance,279,2,2,2
H100,Industriels_Finance,279,3,3,3
H100,Collectivites,279,1,1,1
H100,Collectivites,279,2,2,2
H100,Collectivites,279,3,3,3
H100,ONG_Locales,279,1,1,1
H100,ONG_Locales,279,2,2,2
H100,ONG_Locales,279,3,3,3
H100,Autorites,279,1,1,1
H100,Autorites,279,2,2,2
H100,Autorites,279,3,3,3
H100,Scientifiques,279,1,1,1
H100,Scientifiques,279,2,2,2
H100,Scientifiques,279,3,3,3
H100,Industriels_Finance,280,1,1,1
H100,Industriels_Finance,280,2,2,2
H100,Industriels_Finance,280,3,3,3
H100,Collectivites,280,1,1,1
H100,Collectivites,280,2,2,2
H100,Collectivites,280,3,3,3
H100,ONG_Locales,280,1,1,1
H100,ONG_Locales,280,2,2,2
H100,ONG_Locales,280,3,3,3
H100,Autorites,280,1,1,1
H100,Autorites,280,2,2,2
H100,Autorites,280,3,3,3
H100,Scientifiques,280,1,1,1
H100,Scientifiques,280,2,2,2
H100,Scientifiques,280,3,3,3
H100,Industriels_Finance,281,1,1,1
H100,Industriels_Finance,281,2,2,2
H100,Industriels_Finance,281,3,3,3
H100,Collectivites,281,1,1,1
H100,Collectivites,281,2,2,2
H100,Collectivites,281,3,3,3
H100,ONG_Locales,281,1,1,1
H100,ONG_Locales,281,2,2,2
H100,ONG_Locales,281,3,3,3
H100,Autorites,281,1,1,1
H100,Autorites,281,2,2,2
H100,Autorites,281,3,3,3
H100,Scientifiques,281,1,1,1
H100,Scientifiques,281,2,2,2
H100,Scientifiques,281,3,3,3
H100,Industriels_Finance,282,1,1,1
H100,Industriels_Finance,282,2,2,2
H100,Industriels_Finance,282,3,3,3
H100,Collectivites,282,1,1,1
H100,Collectivites,282,2,2,2
H100,Collectivites,282,3,3,3
H100,ONG_Locales,282,1,1,1
H100,ONG_Locales,282,2,2,2
H100,ONG_Locales,282,3,3,3
H100,Autorites,282,1,1,1
H100,Autorites,282,2,2,2
H100,Autorites,282,3,3,3
H100,Scientifiques,282,1,1,1
H100,Scientifiques,282,2,2,2
H100,Scientifiques,282,3,3,3
H100,Industriels_Finance,283,1,1,1
H100,Industriels_Finance,283,2,2,2
H100,Industriels_Finance,283,3,3,3
H100,Collectivites,283,1,1,1
H100,Collectivites,283,2,2,2
H100,Collectivites,283,3,3,3
H100,ONG_Locales,283,1,1,1
H100,ONG_Locales,283,2,2,2
H100,ONG_Locales,283,3,3,3
H100,Autorites,283,1,1,1
H100,Autorites,283,2,2,2
H100,Autorites,283,3,3,3
H100,Scientifiques,283,1,1,1
H100,Scientifiques,283,2,2,2
H100,Scientifiques,283,3,3,3
H100,Industriels_Finance,284,1,1,1
H100,Industriels_Finance,284,2,2,2
H100,Industriels_Finance,284,3,3,3
H100,Collectivites,284,1,1,1
H100,Collectivites,284,2,2,2
H100,Collectivites,284,3,3,3
H100,ONG_Locales,284,1,1,1
H100,ONG_Locales,284,2,2,2
H100,ONG_Locales,284,3,3,3
H100,Autorites,284,1,1,1
H100,Autorites,284,2,2,2
H100,Autorites,284,3,3,3
H100,Scientifiques,284,1,1,1
H100,Scientifiques,284,2,2,2
H100,Scientifiques,284,3,3,3
H100,Industriels_Finance,285,1,1,1
H100,Industriels_Finance,285,2,2,2
H100,Industriels_Finance,285,3,3,3
H100,Collectivites,285,1,1,1
H100,Collectivites,285,2,2,2
H100,Collectivites,285,3,3,3
H100,ONG_Locales,285,1,1,1
H100,ONG_Locales,285,2,2,2
H100,ONG_Locales,285,3,3,3
H100,Autorites,285,1,1,1
H100,Autorites,285,2,2,2
H100,Autorites,285,3,3,3
H100,Scientifiques,285,1,1,1
H100,Scientifiques,285,2,2,2
H100,Scientifiques,285,3,3,3
H100,Industriels_Finance,286,1,1,1
H100,Industriels_Finance,286,2,2,2
H100,Industriels_Finance,286,3,3,3
H100,Collectivites,286,1,1,1
H100,Collectivites,286,2,2,2
H100,Collectivites,286,3,3,3
H100,ONG_Locales,286,1,1,1
H100,ONG_Locales,286,2,2,2
H100,ONG_Locales,286,3,3,3
H100,Autorites,286,1,1,1
H100,Autorites,286,2,2,2
H100,Autorites,286,3,3,3
H100,Scientifiques,286,1,1,1
H100,Scientifiques,286,2,2,2
H100,Scientifiques,286,3,3,3
H100,Industriels_Finance,287,1,1,1
H100,Industriels_Finance,287,2,2,2
H100,Industriels_Finance,287,3,3,3
H100,Collectivites,287,1,1,1
H100,Collectivites,287,2,2,2
H100,Collectivites,287,3,3,3
H100,ONG_Locales,287,1,1,1
H100,ONG_Locales,287,2,2,2
H100,ONG_Locales,287,3,3,3
H100,Autorites,287,1,1,1
H100,Autorites,287,2,2,2
H100,Autorites,287,3,3,3
H100,Scientifiques,287,1,1,1
H100,Scientifiques,287,2,2,2
H100,Scientifiques,287,3,3,3
H100,Industriels_Finance,288,1,1,1
H100,Industriels_Finance,288,2,2,2
H100,Industriels_Finance,288,3,3,3
H100,Collectivites,288,1,1,1
H100,Collectivites,288,2,2,2
H100,Collectivites,288,3,3,3
H100,ONG_Locales,288,1,1,1
H100,ONG_Locales,288,2,2,2
H100,ONG_Locales,288,3,3,3
H100,Autorites,288,1,1,1
H100,Autorites,288,2,2,2
H100,Autorites,288,3,3,3
H100,Scientifiques,288,1,1,1
H100,Scientifiques,288,2,2,2
H100,Scientifiques,288,3,3,3
H100,Industriels_Finance,289,1,1,1
H100,Industriels_Finance,289,2,2,2
H100,Industriels_Finance,289,3,3,3
H100,Collectivites,289,1,1,1
H100,Collectivites,289,2,2,2
H100,Collectivites,289,3,3,3
H100,ONG_Locales,289,1,1,1
H100,ONG_Locales,289,2,2,2
H100,ONG_Locales,289,3,3,3
H100,Autorites,289,1,1,1
H100,Autorites,289,2,2,2
H100,Autorites,289,3,3,3
H100,Scientifiques,289,1,1,1
H100,Scientifiques,289,2,2,2
H100,Scientifiques,289,3,3,3
H100,Industriels_Finance,290,1,1,1
H100,Industriels_Finance,290,2,2,2
H100,Industriels_Finance,290,3,3,3
H100,Collectivites,290,1,1,1
H100,Collectivites,290,2,2,2
H100,Collectivites,290,3,3,3
H100,ONG_Locales,290,1,1,1
H100,ONG_Locales,290,2,2,2
H100,ONG_Locales,290,3,3,3
H100,Autorites,290,1,1,1
H100,Autorites,290,2,2,2
H100,Autorites,290,3,3,3
H100,Scientifiques,290,1,1,1
H100,Scientifiques,290,2,2,2
H100,Scientifiques,290,3,3,3
H100,Industriels_Finance,291,1,1,1
H100,Industriels_Finance,291,2,2,2
H100,Industriels_Finance,291,3,3,3
H100,Collectivites,291,1,1,1
H100,Collectivites,291,2,2,2
H100,Collectivites,291,3,3,3
H100,ONG_Locales,291,1,1,1
H100,ONG_Locales,291,2,2,2
H100,ONG_Locales,291,3,3,3
H100,Autorites,291,1,1,1
H100,Autorites,291,2,2,2
H100,Autorites,291,3,3,3
H100,Scientifiques,291,1,1,1
H100,Scientifiques,291,2,2,2
H100,Scientifiques,291,3,3,3
H100,Industriels_Finance,292,1,1,1
H100,Industriels_Finance,292,2,2,2
H100,Industriels_Finance,292,3,3,3
H100,Collectivites,292,1,1,1
H100,Collectivites,292,2,2,2
H100,Collectivites,292,3,3,3
H100,ONG_Locales,292,1,1,1
H100,ONG_Locales,292,2,2,2
H100,ONG_Locales,292,3,3,3
H100,Autorites,292,1,1,1
H100,Autorites,292,2,2,2
H100,Autorites,292,3,3,3
H100,Scientifiques,292,1,1,1
H100,Scientifiques,292,2,2,2
H100,Scientifiques,292,3,3,3
H100,Industriels_Finance,293,1,1,1
H100,Industriels_Finance,293,2,2,2
H100,Industriels_Finance,293,3,3,3
H100,Collectivites,293,1,1,1
H100,Collectivites,293,2,2,2
H100,Collectivites,293,3,3,3
H100,ONG_Locales,293,1,1,1
H100,ONG_Locales,293,2,2,2
H100,ONG_Locales,293,3,3,3
H100,Autorites,293,1,1,1
H100,Autorites,293,2,2,2
H100,Autorites,293,3,3,3
H100,Scientifiques,293,1,1,1
H100,Scientifiques,293,2,2,2
H100,Scientifiques,293,3,3,3
H100,Industriels_Finance,294,1,1,1
H100,Industriels_Finance,294,2,2,2
H100,Industriels_Finance,294,3,3,3
H100,Collectivites,294,1,1,1
H100,Collectivites,294,2,2,2
H100,Collectivites,294,3,3,3
H100,ONG_Locales,294,1,1,1
H100,ONG_Locales,294,2,2,2
H100,ONG_Locales,294,3,3,3
H100,Autorites,294,1,1,1
H100,Autorites,294,2,2,2
H100,Autorites,294,3,3,3
H100,Scientifiques,294,1,1,1
H100,Scientifiques,294,2,2,2
H100,Scientifiques,294,3,3,3
H100,Industriels_Finance,295,1,1,1
H100,Industriels_Finance,295,2,2,2
H100,Industriels_Finance,295,3,3,3
H100,Collectivites,295,1,1,1
H100,Collectivites,295,2,2,2
H100,Collectivites,295,3,3,3
H100,ONG_Locales,295,1,1,1
H100,ONG_Locales,295,2,2,2
H100,ONG_Locales,295,3,3,3
H100,Autorites,295,1,1,1
H100,Autorites,295,2,2,2
H100,Autorites,295,3,3,3
H100,Scientifiques,295,1,1,1
H100,Scientifiques,295,2,2,2
H100,Scientifiques,295,3,3,3
H100,Industriels_Finance,296,1,1,1
H100,Industriels_Finance,296,2,2,2
H100,Industriels_Finance,296,3,3,3
H100,Collectivites,296,1,1,1
H100,Collectivites,296,2,2,2
H100,Collectivites,296,3,3,3
H100,ONG_Locales,296,1,1,1
H100,ONG_Locales,296,2,2,2
H100,ONG_Locales,296,3,3,3
H100,Autorites,296,1,1,1
H100,Autorites,296,2,2,2
H100,Autorites,296,3,3,3
H100,Scientifiques,296,1,1,1
H100,Scientifiques,296,2,2,2
H100,Scientifiques,296,3,3,3
H100,Industriels_Finance,297,1,1,1
H100,Industriels_Finance,297,2,2,2
H100,Industriels_Finance,297,3,3,3
H100,Collectivites,297,1,1,1
H100,Collectivites,297,2,2,2
H100,Collectivites,297,3,3,3
H100,ONG_Locales,297,1,1,1
H100,ONG_Locales,297,2,2,2
H100,ONG_Locales,297,3,3,3
H100,Autorites,297,1,1,1
H100,Autorites,297,2,2,2
H100,Autorites,297,3,3,3
H100,Scientifiques,297,1,1,1
H100,Scientifiques,297,2,2,2
H100,Scientifiques,297,3,3,3
H100,Industriels_Finance,298,1,1,1
H100,Industriels_Finance,298,2,2,2
H100,Industriels_Finance,298,3,3,3
H100,Collectivites,298,1,1,1
H100,Collectivites,298,2,2,2
H100,Collectivites,298,3,3,3
H100,ONG_Locales,298,1,1,1
H100,ONG_Locales,298,2,2,2
H100,ONG_Locales,298,3,3,3
H100,Autorites,298,1,1,1
H100,Autorites,298,2,2,2
H100,Autorites,298,3,3,3
H100,Scientifiques,298,1,1,1
H100,Scientifiques,298,2,2,2
H100,Scientifiques,298,3,3,3
H100,Industriels_Finance,299,1,1,1
H100,Industriels_Finance,299,2,2,2
H100,Industriels_Finance,299,3,3,3
H100,Collectivites,299,1,1,1
H100,Collectivites,299,2,2,2
H100,Collectivites,299,3,3,3
H100,ONG_Locales,299,1,1,1
H100,ONG_Locales,299,2,2,2
H100,ONG_Locales,299,3,3,3
H100,Autorites,299,1,1,1
H100,Autorites,299,2,2,2
H100,Autorites,299,3,3,3
H100,Scientifiques,299,1,1,1
H100,Scientifiques,299,2,2,2
H100,Scientifiques,299,3,3,3
H100,Industriels_Finance,300,1,1,1
H100,Industriels_Finance,300,2,2,2
H100,Industriels_Finance,300,3,3,3
H100,Collectivites,300,1,1,1
H100,Collectivites,300,2,2,2
H100,Collectivites,300,3,3,3
H100,ONG_Locales,300,1,1,1
H100,ONG_Locales,300,2,2,2
H100,ONG_Locales,300,3,3,3
H100,Autorites,300,1,1,1
H100,Autorites,300,2,2,2
H100,Autorites,300,3,3,3
H100,Scientifiques,300,1,1,1
H100,Scientifiques,300,2,2,2
H100,Scientifiques,300,3,3,3
H100,Industriels_Finance,301,1,1,1
H100,Industriels_Finance,301,2,2,2
H100,Industriels_Finance,301,3,3,3
H100,Collectivites,301,1,1,1
H100,Collectivites,301,2,2,2
H100,Collectivites,301,3,3,3
H100,ONG_Locales,301,1,1,1
H100,ONG_Locales,301,2,2,2
H100,ONG_Locales,301,3,3,3
H100,Autorites,301,1,1,1
H100,Autorites,301,2,2,2
H100,Autorites,301,3,3,3
H100,Scientifiques,301,1,1,1
H100,Scientifiques,301,2,2,2
H100,Scientifiques,301,3,3,3
H100,Industriels_Finance,302,1,1,1
H100,Industriels_Finance,302,2,2,2
H100,Industriels_Finance,302,3,3,3
H100,Collectivites,302,1,1,1
H100,Collectivites,302,2,2,2
H100,Collectivites,302,3,3,3
H100,ONG_Locales,302,1,1,1
H100,ONG_Locales,302,2,2,2
H100,ONG_Locales,302,3,3,3
H100,Autorites,302,1,1,1
H100,Autorites,302,2,2,2
H100,Autorites,302,3,3,3
H100,Scientifiques,302,1,1,1
H100,Scientifiques,302,2,2,2
H100,Scientifiques,302,3,3,3
H100,Industriels_Finance,303,1,1,1
H100,Industriels_Finance,303,2,2,2
H100,Industriels_Finance,303,3,3,3
H100,Collectivites,303,1,1,1
H100,Collectivites,303,2,2,2
H100,Collectivites,303,3,3,3
H100,ONG_Locales,303,1,1,1
H100,ONG_Locales,303,2,2,2
H100,ONG_Locales,303,3,3,3
H100,Autorites,303,1,1,1
H100,Autorites,303,2,2,2
H100,Autorites,303,3,3,3
H100,Scientifiques,303,1,1,1
H100,Scientifiques,303,2,2,2
H100,Scientifiques,303,3,3,3
H100,Industriels_Finance,304,1,1,1
H100,Industriels_Finance,304,2,2,2
H100,Industriels_Finance,304,3,3,3
H100,Collectivites,304,1,1,1
H100,Collectivites,304,2,2,2
H100,Collectivites,304,3,3,3
H100,ONG_Locales,304,1,1,1
H100,ONG_Locales,304,2,2,2
H100,ONG_Locales,304,3,3,3
H100,Autorites,304,1,1,1
H100,Autorites,304,2,2,2
H100,Autorites,304,3,3,3
H100,Scientifiques,304,1,1,1
H100,Scientifiques,304,2,2,2
H100,Scientifiques,304,3,3,3
H100,Industriels_Finance,305,1,1,1
H100,Industriels_Finance,305,2,2,2
H100,Industriels_Finance,305,3,3,3
H100,Collectivites,305,1,1,1
H100,Collectivites,305,2,2,2
H100,Collectivites,305,3,3,3
H100,ONG_Locales,305,1,1,1
H100,ONG_Locales,305,2,2,2
H100,ONG_Locales,305,3,3,3
H100,Autorites,305,1,1,1
H100,Autorites,305,2,2,2
H100,Autorites,305,3,3,3
H100,Scientifiques,305,1,1,1
H100,Scientifiques,305,2,2,2
H100,Scientifiques,305,3,3,3
H100,Industriels_Finance,306,1,1,1
H100,Industriels_Finance,306,2,2,2
H100,Industriels_Finance,306,3,3,3
H100,Collectivites,306,1,1,1
H100,Collectivites,306,2,2,2
H100,Collectivites,306,3,3,3
H100,ONG_Locales,306,1,1,1
H100,ONG_Locales,306,2,2,2
H100,ONG_Locales,306,3,3,3
H100,Autorites,306,1,1,1
H100,Autorites,306,2,2,2
H100,Autorites,306,3,3,3
H100,Scientifiques,306,1,1,1
H100,Scientifiques,306,2,2,2
H100,Scientifiques,306,3,3,3
H100,Industriels_Finance,307,1,1,1
H100,Industriels_Finance,307,2,2,2
H100,Industriels_Finance,307,3,3,3
H100,Collectivites,307,1,1,1
H100,Collectivites,307,2,2,2
H100,Collectivites,307,3,3,3
H100,ONG_Locales,307,1,1,1
H100,ONG_Locales,307,2,2,2
H100,ONG_Locales,307,3,3,3
H100,Autorites,307,1,1,1
H100,Autorites,307,2,2,2
H100,Autorites,307,3,3,3
H100,Scientifiques,307,1,1,1
H100,Scientifiques,307,2,2,2
H100,Scientifiques,307,3,3,3
H100,Industriels_Finance,308,1,1,1
H100,Industriels_Finance,308,2,2,2
H100,Industriels_Finance,308,3,3,3
H100,Collectivites,308,1,1,1
H100,Collectivites,308,2,2,2
H100,Collectivites,308,3,3,3
H100,ONG_Locales,308,1,1,1
H100,ONG_Locales,308,2,2,2
H100,ONG_Locales,308,3,3,3
H100,Autorites,308,1,1,1
H100,Autorites,308,2,2,2
H100,Autorites,308,3,3,3
H100,Scientifiques,308,1,1,1
H100,Scientifiques,308,2,2,2
H100,Scientifiques,308,3,3,3
H100,Industriels_Finance,309,1,1,1
H100,Industriels_Finance,309,2,2,2
